TransactionID,Date,Quantity,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,ProductID,CustomerID,StaffID
380,2023-01-16 20:00:00,5,East,Online,True,Rainy,20.19148139776846,Excellent,Negative,22,In Store,Monday,60.50506611211844,380,380,380
381,2023-01-16 21:00:00,5,East,Cash,True,Sunny,33.073277846873715,Excellent,Neutral,27,Online Order,Monday,29.478736672816694,381,381,381
382,2023-01-16 22:00:00,5,East,Cash,True,Cloudy,26.70109287967089,Poor,Positive,37,Online Order,Monday,75.37317111595223,382,382,382
383,2023-01-16 23:00:00,4,West,Online,True,Cloudy,27.154342182681738,Good,Neutral,34,Online Order,Monday,54.93252558609387,383,383,383
384,2023-01-17 00:00:00,3,South,Credit Card,True,Rainy,22.073683484510852,Excellent,Positive,36,Phone Order,Tuesday,59.55940021144296,384,384,384
385,2023-01-17 01:00:00,3,North,Credit Card,False,Cloudy,26.59198061537663,Excellent,Unknown,37,Online Order,Tuesday,25.76214500020093,385,385,385
386,2023-01-17 02:00:00,1,East,Cash,True,Rainy,27.444841569265684,Excellent,Positive,55,In Store,Tuesday,12.961060329302535,386,386,386
387,2023-01-17 03:00:00,4,South,Online,False,Rainy,26.054700417402167,Poor,Unknown,49,In Store,Tuesday,59.05744010708436,387,387,387
388,2023-01-17 04:00:00,5,East,Credit Card,False,Cloudy,30.179901407403456,Excellent,Negative,17,Online Order,Tuesday,73.34433810567577,388,388,388
389,2023-01-17 05:00:00,5,East,Online,False,Rainy,26.31344793138839,Good,Positive,48,Online Order,Tuesday,67.0970157211302,389,389,389
390,2023-01-17 06:00:00,2,North,Credit Card,False,Rainy,34.4212636676986,Poor,Positive,47,In Store,Tuesday,33.30784030981677,390,390,390
391,2023-01-17 07:00:00,2,North,Online,True,Rainy,27.154342182681738,Good,Unknown,31,Online Order,Tuesday,16.14943628580449,391,391,391
392,2023-01-17 08:00:00,5,North,Cash,False,Rainy,32.11216903477863,Excellent,Negative,59,Phone Order,Tuesday,79.42204002058119,392,392,392
393,2023-01-17 09:00:00,5,East,Online,False,Cloudy,21.640338546642184,Excellent,Neutral,33,Online Order,Tuesday,71.4800928574817,393,393,393
394,2023-01-17 10:00:00,4,East,Credit Card,False,Sunny,25.959369394188585,Good,Neutral,44,Phone Order,Tuesday,73.7645067076744,394,394,394
395,2023-01-17 11:00:00,3,East,Cash,False,Sunny,25.05271552170729,Poor,Neutral,37,Phone Order,Tuesday,53.12374975651117,395,395,395
396,2023-01-17 12:00:00,2,North,Online,False,Rainy,28.54223582204888,Poor,Neutral,29,Phone Order,Tuesday,19.4544111739766,396,396,396
397,2023-01-17 13:00:00,3,West,Credit Card,True,Rainy,32.916702800921385,Good,Positive,28,Online Order,Tuesday,27.43067962388189,397,397,397
398,2023-01-17 14:00:00,4,South,Cash,True,Rainy,21.1750732664301,Excellent,Negative,16,Phone Order,Tuesday,78.89919943114687,398,398,398
399,2023-01-17 15:00:00,5,West,Online,False,Sunny,21.088621970670665,Average,Positive,53,Phone Order,Tuesday,64.54488856864424,399,399,399
400,2023-01-17 16:00:00,3,East,Credit Card,True,Rainy,32.75476562236398,Good,Negative,32,Online Order,Tuesday,55.78894337614966,400,400,400
401,2023-01-17 17:00:00,5,East,Online,True,Cloudy,23.19275129057536,Good,Neutral,20,Phone Order,Tuesday,37.29107678353616,401,401,401
402,2023-01-17 18:00:00,5,West,Online,False,Cloudy,27.154342182681738,Good,Negative,46,Online Order,Tuesday,73.21141861001307,402,402,402
403,2023-01-17 19:00:00,1,East,Cash,False,Cloudy,28.14317198541208,Excellent,Positive,35,In Store,Tuesday,17.147902810408794,403,403,403
404,2023-01-17 20:00:00,3,South,Cash,False,Sunny,32.49340392330844,Poor,Positive,54,Phone Order,Tuesday,57.632786231390114,404,404,404
405,2023-01-17 21:00:00,3,East,Credit Card,True,Rainy,21.87633364754605,Excellent,Neutral,42,Online Order,Tuesday,30.180306345766056,405,405,405
406,2023-01-17 22:00:00,5,South,Cash,False,Rainy,21.94674448583917,Good,Positive,41,In Store,Tuesday,79.37358774430393,406,406,406
407,2023-01-17 23:00:00,4,West,Credit Card,True,Rainy,28.352275404174613,Excellent,Unknown,16,Phone Order,Tuesday,52.328780542377146,407,407,407
408,2023-01-18 00:00:00,1,West,Online,True,Sunny,34.195679800375565,Excellent,Negative,47,Phone Order,Wednesday,5.909433890997023,408,408,408
409,2023-01-18 01:00:00,5,East,Online,True,Sunny,27.154342182681738,Good,Positive,30,Online Order,Wednesday,76.74998029817075,409,409,409
410,2023-01-18 02:00:00,2,South,Credit Card,False,Sunny,24.904131503820423,Excellent,Unknown,53,In Store,Wednesday,30.702896747135306,410,410,410
411,2023-01-18 03:00:00,2,East,Online,True,Sunny,27.154342182681738,Average,Neutral,36,Online Order,Wednesday,37.91820414539611,411,411,411
412,2023-01-18 04:00:00,1,North,Cash,False,Cloudy,33.956729008175465,Excellent,Positive,57,Phone Order,Wednesday,12.459686692534586,412,412,412
413,2023-01-18 05:00:00,4,North,Online,False,Sunny,32.55391749266936,Excellent,Neutral,27,Phone Order,Wednesday,33.81505524263088,413,413,413
414,2023-01-18 06:00:00,5,North,Cash,False,Sunny,34.9322541609983,Poor,Negative,16,Phone Order,Wednesday,28.342286758650932,414,414,414
415,2023-01-18 07:00:00,3,North,Credit Card,False,Sunny,27.154342182681738,Poor,Negative,28,Phone Order,Wednesday,33.703898400865754,415,415,415
416,2023-01-18 08:00:00,1,East,Credit Card,False,Rainy,21.692872170691437,Good,Positive,52,In Store,Wednesday,9.528750501162529,416,416,416
417,2023-01-18 09:00:00,4,North,Online,True,Rainy,29.14201645049933,Good,Positive,55,In Store,Wednesday,65.66529836143253,417,417,417
418,2023-01-18 10:00:00,3,South,Online,True,Rainy,32.30864659000775,Poor,Negative,42,Online Order,Wednesday,30.94204941784709,418,418,418
419,2023-01-18 11:00:00,2,West,Cash,True,Cloudy,24.278665134601496,Average,Neutral,21,Online Order,Wednesday,38.47213588944532,419,419,419
420,2023-01-18 12:00:00,2,West,Cash,True,Cloudy,23.58816632051328,Excellent,Positive,32,Online Order,Wednesday,38.869306089633525,420,420,420
421,2023-01-18 13:00:00,3,North,Online,True,Sunny,31.804636990718013,Average,Positive,55,Phone Order,Wednesday,42.94088655979687,421,421,421
422,2023-01-18 14:00:00,1,North,Online,False,Rainy,20.845727807798475,Average,Neutral,50,Online Order,Wednesday,18.929904305223243,422,422,422
423,2023-01-18 15:00:00,2,North,Credit Card,False,Cloudy,25.540739713738777,Poor,Positive,55,In Store,Wednesday,32.825630335434866,423,423,423
424,2023-01-18 16:00:00,5,East,Credit Card,True,Rainy,27.587138338884948,Good,Neutral,50,Online Order,Wednesday,66.01447307313447,424,424,424
425,2023-01-18 17:00:00,3,West,Credit Card,True,Cloudy,28.40523011525485,Excellent,Neutral,58,Online Order,Wednesday,23.11385709402501,425,425,425
426,2023-01-18 18:00:00,3,North,Online,True,Cloudy,30.92922735189165,Good,Neutral,18,In Store,Wednesday,35.636907458122806,426,426,426
427,2023-01-18 19:00:00,2,South,Online,False,Sunny,25.322685851459877,Average,Neutral,44,In Store,Wednesday,26.826233900878528,427,427,427
428,2023-01-18 20:00:00,1,North,Online,False,Sunny,27.154342182681738,Average,Neutral,38,Phone Order,Wednesday,17.959423711025153,428,428,428
429,2023-01-18 21:00:00,5,West,Credit Card,False,Cloudy,28.780631341864343,Good,Negative,34,In Store,Wednesday,61.10000324017486,429,429,429
430,2023-01-18 22:00:00,1,North,Online,True,Sunny,27.154342182681738,Good,Neutral,45,In Store,Wednesday,18.46512009016935,430,430,430
431,2023-01-18 23:00:00,4,West,Cash,True,Cloudy,29.60724939713318,Poor,Negative,38,Online Order,Wednesday,60.460938741408135,431,431,431
432,2023-01-19 00:00:00,4,North,Online,True,Cloudy,27.154342182681738,Good,Neutral,21,In Store,Thursday,28.21994378322028,432,432,432
433,2023-01-19 01:00:00,2,South,Online,True,Rainy,21.269731303769436,Good,Positive,40,Phone Order,Thursday,39.84944107975279,433,433,433
434,2023-01-19 02:00:00,2,North,Online,False,Sunny,21.789075080596152,Poor,Negative,27,Online Order,Thursday,25.816979822617377,434,434,434
435,2023-01-19 03:00:00,2,South,Online,True,Sunny,23.368735739808518,Good,Unknown,22,Phone Order,Thursday,21.755748892272365,435,435,435
436,2023-01-19 04:00:00,4,South,Online,True,Sunny,27.50296903284178,Average,Neutral,19,In Store,Thursday,59.54682586817159,436,436,436
437,2023-01-19 05:00:00,1,North,Cash,True,Rainy,32.6066412581903,Good,Neutral,58,Phone Order,Thursday,6.633399709715587,437,437,437
438,2023-01-19 06:00:00,1,South,Cash,False,Rainy,30.51940013132576,Excellent,Positive,27,Phone Order,Thursday,14.548079701300315,438,438,438
439,2023-01-19 07:00:00,2,East,Online,False,Rainy,31.83560906303071,Average,Neutral,43,In Store,Thursday,24.94708001497819,439,439,439
440,2023-01-19 08:00:00,5,North,Credit Card,True,Sunny,25.26463435889137,Poor,Positive,34,In Store,Thursday,55.500555249893736,440,440,440
441,2023-01-19 09:00:00,1,North,Online,False,Sunny,26.06980612472825,Average,Neutral,28,Online Order,Thursday,19.295300317683488,441,441,441
442,2023-01-19 10:00:00,4,South,Online,False,Sunny,27.154342182681738,Poor,Neutral,46,Online Order,Thursday,51.3523830039232,442,442,442
443,2023-01-19 11:00:00,3,South,Online,False,Rainy,22.878097766067523,Excellent,Negative,41,Online Order,Thursday,24.86028657614723,443,443,443
444,2023-01-19 12:00:00,3,North,Credit Card,False,Rainy,20.91824987215358,Excellent,Positive,39,In Store,Thursday,35.65335657197844,444,444,444
445,2023-01-19 13:00:00,3,East,Credit Card,False,Cloudy,28.8637413924084,Average,Neutral,18,Phone Order,Thursday,56.37243320577026,445,445,445
446,2023-01-19 14:00:00,5,South,Credit Card,True,Rainy,34.83825025130879,Good,Positive,35,Phone Order,Thursday,38.207160349794606,446,446,446
447,2023-01-19 15:00:00,2,South,Cash,True,Cloudy,27.154342182681738,Average,Negative,32,Online Order,Thursday,16.418711160647106,447,447,447
448,2023-01-19 16:00:00,4,West,Credit Card,True,Sunny,20.700272298489107,Average,Positive,53,Online Order,Thursday,20.781774065425022,448,448,448
449,2023-01-19 17:00:00,5,East,Cash,False,Rainy,31.692975227358996,Excellent,Negative,29,In Store,Thursday,26.064253704682542,449,449,449
450,2023-01-19 18:00:00,4,East,Cash,False,Sunny,23.788790100270862,Poor,Unknown,52,Phone Order,Thursday,69.76349761751075,450,450,450
451,2023-01-19 19:00:00,4,North,Credit Card,False,Sunny,32.44465708029392,Average,Positive,38,Online Order,Thursday,63.92735641057735,451,451,451
452,2023-01-19 20:00:00,2,East,Credit Card,False,Sunny,30.559050005517733,Good,Unknown,22,In Store,Thursday,20.65123169355875,452,452,452
453,2023-01-19 21:00:00,3,North,Credit Card,True,Sunny,34.18510305576207,Excellent,Neutral,42,Online Order,Thursday,46.42400207524077,453,453,453
454,2023-01-19 22:00:00,2,West,Cash,True,Rainy,26.13390853635008,Average,Neutral,35,In Store,Thursday,21.856177789299107,454,454,454
455,2023-01-19 23:00:00,5,East,Online,True,Sunny,29.929547591759512,Average,Neutral,30,Phone Order,Thursday,96.46725969983706,455,455,455
456,2023-01-20 00:00:00,5,South,Credit Card,True,Cloudy,26.97282171219906,Good,Positive,30,In Store,Friday,97.52895110695262,456,456,456
457,2023-01-20 01:00:00,5,West,Credit Card,True,Rainy,29.458830459628157,Average,Positive,49,Online Order,Friday,54.45953318570076,457,457,457
458,2023-01-20 02:00:00,2,North,Credit Card,True,Sunny,26.74398359011606,Average,Neutral,31,Online Order,Friday,35.62665719022604,458,458,458
459,2023-01-20 03:00:00,4,West,Cash,False,Rainy,22.829483696361123,Average,Positive,23,Phone Order,Friday,66.38534250184797,459,459,459
460,2023-01-20 04:00:00,4,North,Cash,False,Cloudy,27.618461240050717,Average,Unknown,49,Phone Order,Friday,38.59999623030736,460,460,460
461,2023-01-20 05:00:00,1,West,Online,True,Sunny,27.154342182681738,Good,Neutral,43,Online Order,Friday,8.48059743351659,461,461,461
462,2023-01-20 06:00:00,5,North,Credit Card,False,Cloudy,32.159057723902414,Average,Negative,53,Online Order,Friday,59.36759877946254,462,462,462
463,2023-01-20 07:00:00,4,East,Cash,True,Sunny,31.03281058690372,Average,Unknown,32,Online Order,Friday,66.88093043686438,463,463,463
464,2023-01-20 08:00:00,1,South,Online,True,Cloudy,29.956874359121663,Average,Positive,26,Phone Order,Friday,19.40251677093118,464,464,464
465,2023-01-20 09:00:00,4,North,Credit Card,False,Sunny,21.700806433288587,Excellent,Positive,33,Online Order,Friday,65.81474413199436,465,465,465
466,2023-01-20 10:00:00,5,West,Cash,True,Rainy,30.809244359955727,Good,Positive,36,Phone Order,Friday,89.14052387637774,466,466,466
467,2023-01-20 11:00:00,3,North,Credit Card,True,Sunny,27.50457734531772,Excellent,Negative,29,Online Order,Friday,42.13789377767324,467,467,467
468,2023-01-20 12:00:00,5,North,Credit Card,True,Rainy,27.154342182681738,Excellent,Unknown,15,In Store,Friday,87.65558731315946,468,468,468
469,2023-01-20 13:00:00,2,North,Cash,False,Sunny,33.79806401195814,Good,Unknown,16,In Store,Friday,33.53262574010253,469,469,469
470,2023-01-20 14:00:00,4,West,Cash,False,Sunny,20.82734885902678,Excellent,Neutral,22,Online Order,Friday,42.61913251557681,470,470,470
471,2023-01-20 15:00:00,4,South,Cash,False,Cloudy,27.154342182681738,Excellent,Positive,36,In Store,Friday,53.119418127243264,471,471,471
472,2023-01-20 16:00:00,2,East,Credit Card,False,Cloudy,20.56546085634006,Excellent,Negative,39,Phone Order,Friday,34.142593659690846,472,472,472
473,2023-01-20 17:00:00,2,South,Credit Card,True,Cloudy,25.50754438542534,Good,Neutral,16,In Store,Friday,11.381702025698692,473,473,473
474,2023-01-20 18:00:00,3,North,Online,False,Sunny,28.134499634316185,Average,Negative,23,In Store,Friday,51.36356770601234,474,474,474
475,2023-01-20 19:00:00,4,West,Credit Card,False,Sunny,22.221511979406912,Poor,Positive,23,Phone Order,Friday,30.673287442941408,475,475,475
476,2023-01-20 20:00:00,4,South,Cash,False,Sunny,31.19470718853615,Poor,Negative,27,In Store,Friday,50.88101702728633,476,476,476
477,2023-01-20 21:00:00,3,North,Credit Card,True,Rainy,20.12532056258208,Good,Negative,20,In Store,Friday,51.3723947800172,477,477,477
478,2023-01-20 22:00:00,1,East,Online,False,Rainy,27.154342182681738,Poor,Positive,44,Online Order,Friday,8.807316172350422,478,478,478
479,2023-01-20 23:00:00,3,East,Online,False,Sunny,28.711952447802133,Good,Positive,29,Phone Order,Friday,26.061334768776884,479,479,479
480,2023-01-21 00:00:00,5,East,Cash,True,Cloudy,30.715813430559383,Good,Neutral,29,Phone Order,Saturday,55.207329884668894,480,480,480
481,2023-01-21 01:00:00,4,North,Cash,True,Cloudy,33.74964654040874,Poor,Positive,21,Online Order,Saturday,73.67856785465807,481,481,481
482,2023-01-21 02:00:00,2,West,Online,True,Cloudy,30.58244977901936,Excellent,Neutral,25,Online Order,Saturday,10.013283443116237,482,482,482
483,2023-01-21 03:00:00,5,South,Online,True,Sunny,30.07668905382299,Average,Negative,54,In Store,Saturday,92.60373224814512,483,483,483
484,2023-01-21 04:00:00,4,East,Online,False,Cloudy,25.915117195259967,Poor,Unknown,52,In Store,Saturday,29.228421478496465,484,484,484
485,2023-01-21 05:00:00,3,North,Cash,True,Sunny,20.01926638290202,Poor,Unknown,54,In Store,Saturday,59.553886923036686,485,485,485
486,2023-01-21 06:00:00,5,North,Online,False,Rainy,21.80238888103433,Poor,Unknown,16,Online Order,Saturday,96.61352447788512,486,486,486
487,2023-01-21 07:00:00,4,South,Online,False,Cloudy,28.01831817134059,Poor,Positive,53,Phone Order,Saturday,49.680511375477,487,487,487
488,2023-01-21 08:00:00,1,East,Cash,False,Rainy,30.12694828766629,Good,Negative,24,In Store,Saturday,12.69080371718942,488,488,488
489,2023-01-21 09:00:00,1,North,Credit Card,False,Cloudy,26.26172425844694,Good,Neutral,58,Online Order,Saturday,12.223240104137815,489,489,489
490,2023-01-21 10:00:00,2,South,Credit Card,False,Sunny,30.96018517292585,Average,Negative,31,Phone Order,Saturday,29.06330936978568,490,490,490
491,2023-01-21 11:00:00,4,West,Online,True,Sunny,27.827934429982683,Average,Negative,21,Online Order,Saturday,25.443302134095862,491,491,491
492,2023-01-21 12:00:00,1,West,Credit Card,False,Sunny,21.11264293391468,Poor,Positive,54,In Store,Saturday,5.489269225123498,492,492,492
493,2023-01-21 13:00:00,3,West,Credit Card,False,Sunny,22.880243764519232,Poor,Neutral,53,Online Order,Saturday,17.596631778715448,493,493,493
494,2023-01-21 14:00:00,4,East,Credit Card,False,Cloudy,32.59997334865915,Poor,Negative,18,Online Order,Saturday,46.66192095449087,494,494,494
495,2023-01-21 15:00:00,3,South,Credit Card,True,Rainy,30.87369119936659,Average,Positive,49,Online Order,Saturday,27.39965726487675,495,495,495
496,2023-01-21 16:00:00,3,South,Online,False,Sunny,33.42142980518742,Poor,Negative,50,Online Order,Saturday,42.99178030669472,496,496,496
497,2023-01-21 17:00:00,1,North,Credit Card,False,Cloudy,21.763358736814048,Excellent,Negative,45,Phone Order,Saturday,19.886634340621683,497,497,497
498,2023-01-21 18:00:00,4,North,Credit Card,True,Rainy,34.85333801922611,Average,Positive,39,In Store,Saturday,43.179390384587954,498,498,498
499,2023-01-21 19:00:00,5,North,Cash,False,Sunny,23.141100709249,Excellent,Positive,55,Phone Order,Saturday,68.0380940578385,499,499,499
500,2023-01-21 20:00:00,1,South,Online,False,Rainy,20.176698144299632,Poor,Neutral,27,Online Order,Saturday,11.234058438610033,500,500,500
501,2023-01-21 21:00:00,1,North,Cash,True,Sunny,34.96134408580331,Good,Negative,32,Online Order,Saturday,17.709075015827892,501,501,501
502,2023-01-21 22:00:00,4,South,Cash,False,Rainy,24.216108281676696,Excellent,Neutral,35,In Store,Saturday,74.13418420773428,502,502,502
503,2023-01-21 23:00:00,4,South,Online,False,Rainy,27.154342182681738,Average,Positive,15,In Store,Saturday,72.64133673231561,503,503,503
504,2023-01-22 00:00:00,3,West,Credit Card,False,Sunny,22.65023471264458,Excellent,Positive,50,Phone Order,Sunday,58.84675074056658,504,504,504
505,2023-01-22 01:00:00,4,North,Cash,False,Cloudy,28.70342798298713,Average,Negative,22,Phone Order,Sunday,21.65115110842492,505,505,505
506,2023-01-22 02:00:00,3,West,Online,False,Rainy,33.560524796818385,Poor,Neutral,35,In Store,Sunday,52.7917272965489,506,506,506
507,2023-01-22 03:00:00,1,East,Credit Card,True,Sunny,24.80271751142658,Excellent,Neutral,57,Phone Order,Sunday,16.276582595586397,507,507,507
508,2023-01-22 04:00:00,2,East,Online,True,Rainy,30.05380964066539,Good,Negative,35,Online Order,Sunday,16.860832282010943,508,508,508
509,2023-01-22 05:00:00,5,East,Cash,True,Rainy,22.81855383197625,Excellent,Negative,41,Online Order,Sunday,96.72400700406456,509,509,509
510,2023-01-22 06:00:00,1,South,Credit Card,False,Cloudy,29.37193098078088,Good,Neutral,33,In Store,Sunday,7.2226689234491825,510,510,510
511,2023-01-22 07:00:00,4,South,Credit Card,False,Rainy,27.154342182681738,Average,Positive,37,Phone Order,Sunday,60.7729956280345,511,511,511
512,2023-01-22 08:00:00,5,South,Online,False,Rainy,23.16812387881928,Poor,Positive,57,Online Order,Sunday,41.86676626119343,512,512,512
513,2023-01-22 09:00:00,2,North,Credit Card,True,Sunny,24.697730760554528,Poor,Negative,49,In Store,Sunday,22.94141946322224,513,513,513
514,2023-01-22 10:00:00,2,West,Cash,False,Sunny,22.68261602761699,Good,Neutral,54,Phone Order,Sunday,31.574796908337067,514,514,514
515,2023-01-22 11:00:00,3,South,Cash,False,Cloudy,33.528741617568244,Average,Unknown,56,Online Order,Sunday,40.3496088914871,515,515,515
516,2023-01-22 12:00:00,5,West,Cash,False,Rainy,25.95780329475693,Poor,Neutral,19,Phone Order,Sunday,57.06263734960838,516,516,516
517,2023-01-22 13:00:00,3,West,Online,True,Rainy,23.67918957461551,Average,Unknown,55,Phone Order,Sunday,29.685229391939423,517,517,517
518,2023-01-22 14:00:00,1,West,Credit Card,True,Rainy,26.726117615238994,Good,Positive,22,Phone Order,Sunday,17.594894835631855,518,518,518
519,2023-01-22 15:00:00,5,North,Credit Card,False,Cloudy,24.808042502097432,Good,Neutral,25,In Store,Sunday,35.78607627361103,519,519,519
520,2023-01-22 16:00:00,1,North,Credit Card,False,Rainy,31.16628880719989,Excellent,Neutral,30,Online Order,Sunday,11.451543147947,520,520,520
521,2023-01-22 17:00:00,3,East,Cash,False,Sunny,34.56829867828242,Poor,Negative,53,In Store,Sunday,55.66909072988141,521,521,521
522,2023-01-22 18:00:00,5,East,Credit Card,True,Cloudy,26.5705048504647,Poor,Unknown,38,Online Order,Sunday,88.43871628449759,522,522,522
523,2023-01-22 19:00:00,3,West,Cash,True,Sunny,32.91550099958361,Excellent,Neutral,35,Online Order,Sunday,33.04237931128711,523,523,523
524,2023-01-22 20:00:00,5,East,Credit Card,True,Sunny,28.487946103394293,Good,Neutral,37,In Store,Sunday,82.23312727009812,524,524,524
525,2023-01-22 21:00:00,3,West,Cash,False,Cloudy,22.3585349764135,Good,Unknown,52,In Store,Sunday,52.042237381898666,525,525,525
526,2023-01-22 22:00:00,2,North,Credit Card,True,Sunny,30.359341131220123,Good,Neutral,22,Online Order,Sunday,36.66662272010889,526,526,526
527,2023-01-22 23:00:00,3,North,Online,False,Rainy,27.701517456887306,Good,Negative,21,Online Order,Sunday,39.50275960721525,527,527,527
528,2023-01-23 00:00:00,2,North,Online,False,Cloudy,29.75909784878155,Average,Positive,16,Online Order,Monday,16.133826581641355,528,528,528
529,2023-01-23 01:00:00,3,South,Cash,True,Sunny,33.345311188574975,Poor,Negative,44,Phone Order,Monday,26.488908442676927,529,529,529
530,2023-01-23 02:00:00,5,West,Cash,False,Rainy,27.154342182681738,Poor,Unknown,27,Online Order,Monday,47.17710055312032,530,530,530
531,2023-01-23 03:00:00,5,North,Credit Card,True,Rainy,33.51766434826033,Good,Positive,37,In Store,Monday,69.53518606072116,531,531,531
532,2023-01-23 04:00:00,5,West,Credit Card,False,Sunny,31.26003521422482,Good,Negative,43,In Store,Monday,27.460721809645637,532,532,532
533,2023-01-23 05:00:00,4,East,Online,False,Rainy,27.329073888169773,Good,Neutral,52,In Store,Monday,58.1625481267981,533,533,533
534,2023-01-23 06:00:00,1,East,Credit Card,True,Cloudy,29.048332034869453,Poor,Negative,51,Online Order,Monday,10.46531357642348,534,534,534
535,2023-01-23 07:00:00,5,North,Cash,False,Sunny,24.88371698778517,Poor,Positive,34,Online Order,Monday,47.14313518672317,535,535,535
536,2023-01-23 08:00:00,2,West,Cash,False,Rainy,34.75395949608161,Good,Positive,47,Phone Order,Monday,36.38489712184379,536,536,536
537,2023-01-23 09:00:00,5,North,Cash,False,Rainy,30.01026744575594,Average,Positive,43,Phone Order,Monday,59.50017966855992,537,537,537
538,2023-01-23 10:00:00,4,East,Cash,False,Sunny,20.65770278744945,Excellent,Negative,29,In Store,Monday,25.70318273196157,538,538,538
539,2023-01-23 11:00:00,2,North,Cash,False,Sunny,24.899328586220133,Excellent,Neutral,37,Phone Order,Monday,34.80240304078741,539,539,539
540,2023-01-23 12:00:00,4,West,Online,False,Sunny,29.34971650638586,Excellent,Positive,56,Phone Order,Monday,22.8584754461904,540,540,540
541,2023-01-23 13:00:00,2,East,Online,False,Sunny,20.8449991669886,Poor,Neutral,17,In Store,Monday,31.8024767250459,541,541,541
542,2023-01-23 14:00:00,3,South,Cash,False,Cloudy,20.35826286978714,Poor,Positive,51,Online Order,Monday,49.82577997967993,542,542,542
543,2023-01-23 15:00:00,1,East,Credit Card,True,Sunny,26.75036359291704,Excellent,Neutral,43,Phone Order,Monday,10.289039088932872,543,543,543
544,2023-01-23 16:00:00,1,South,Cash,True,Cloudy,24.99035269539005,Excellent,Neutral,59,Online Order,Monday,17.3718178441668,544,544,544
545,2023-01-23 17:00:00,4,North,Online,False,Cloudy,26.57447912049749,Average,Neutral,22,In Store,Monday,50.939564351387205,545,545,545
546,2023-01-23 18:00:00,1,North,Cash,False,Sunny,23.94039964820008,Poor,Unknown,36,In Store,Monday,11.949404799091951,546,546,546
547,2023-01-23 19:00:00,4,West,Online,True,Cloudy,27.154342182681738,Poor,Negative,43,Phone Order,Monday,22.724196888121558,547,547,547
548,2023-01-23 20:00:00,4,South,Online,False,Sunny,30.337150354705063,Excellent,Negative,16,In Store,Monday,37.40175161893436,548,548,548
549,2023-01-23 21:00:00,4,North,Cash,True,Sunny,27.718566744017007,Average,Negative,55,In Store,Monday,75.86059825311798,549,549,549
550,2023-01-23 22:00:00,1,South,Cash,True,Rainy,23.002313168740503,Average,Neutral,59,In Store,Monday,10.8773594492525,550,550,550
551,2023-01-23 23:00:00,4,North,Credit Card,True,Sunny,24.79384139389997,Excellent,Positive,15,Phone Order,Monday,52.8020312334061,551,551,551
552,2023-01-24 00:00:00,1,East,Online,False,Rainy,27.154342182681738,Excellent,Neutral,58,Phone Order,Tuesday,12.980325184763776,552,552,552
553,2023-01-24 01:00:00,4,North,Credit Card,False,Cloudy,21.08344022408717,Poor,Positive,34,Phone Order,Tuesday,55.4258653893616,553,553,553
554,2023-01-24 02:00:00,5,West,Cash,False,Rainy,22.21179513899269,Excellent,Neutral,35,In Store,Tuesday,29.5998216732462,554,554,554
555,2023-01-24 03:00:00,4,East,Online,True,Cloudy,21.09868406161085,Good,Unknown,51,Online Order,Tuesday,41.7305752879237,555,555,555
556,2023-01-24 04:00:00,2,West,Credit Card,True,Sunny,32.18475999071178,Average,Positive,22,In Store,Tuesday,31.693848216476624,556,556,556
557,2023-01-24 05:00:00,4,East,Credit Card,True,Cloudy,27.154342182681738,Excellent,Positive,41,Phone Order,Tuesday,32.03361506437898,557,557,557
558,2023-01-24 06:00:00,3,South,Credit Card,False,Cloudy,31.299693978188856,Good,Neutral,49,Online Order,Tuesday,24.16102698958622,558,558,558
559,2023-01-24 07:00:00,4,West,Cash,True,Sunny,30.74488015214042,Average,Negative,20,Online Order,Tuesday,20.605436401341485,559,559,559
560,2023-01-24 08:00:00,2,North,Cash,True,Cloudy,30.04078135504804,Good,Neutral,59,Phone Order,Tuesday,23.12445779824629,560,560,560
561,2023-01-24 09:00:00,2,South,Cash,False,Sunny,27.154878730672625,Good,Neutral,58,Online Order,Tuesday,36.48203142020266,561,561,561
562,2023-01-24 10:00:00,1,North,Online,True,Rainy,29.634172452606727,Excellent,Positive,33,Online Order,Tuesday,5.778514153809635,562,562,562
563,2023-01-24 11:00:00,5,East,Cash,True,Sunny,20.57542332181962,Average,Positive,32,Phone Order,Tuesday,39.3339032122002,563,563,563
564,2023-01-24 12:00:00,4,East,Online,False,Sunny,29.32196633985177,Good,Negative,15,Online Order,Tuesday,38.6050723005653,564,564,564
565,2023-01-24 13:00:00,1,North,Credit Card,False,Cloudy,31.66816558305316,Poor,Negative,39,Online Order,Tuesday,15.975871048463194,565,565,565
566,2023-01-24 14:00:00,5,North,Credit Card,True,Rainy,27.505375405765854,Average,Positive,41,Phone Order,Tuesday,73.04766946019399,566,566,566
567,2023-01-24 15:00:00,4,South,Cash,False,Sunny,25.362699926408556,Poor,Unknown,21,Online Order,Tuesday,44.9566342749113,567,567,567
568,2023-01-24 16:00:00,3,North,Credit Card,True,Rainy,24.161401022014687,Excellent,Negative,58,Online Order,Tuesday,49.15810226662691,568,568,568
569,2023-01-24 17:00:00,4,West,Cash,False,Rainy,29.64203075243124,Poor,Positive,56,Online Order,Tuesday,56.57786069941412,569,569,569
